filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
00.00672.wav,40000,0.3790528,0.08489681,0.10314646,0.000217151,2775.8986118285547,1206284.1343650653,2934.6032487997822,181730.55643694423,6190.19775390625,4020014.65767622,0.0935035988136574,0.0044775516847442,3.4038083e-05,0.007688764,92.28515625,-146.31989,3343.0332,72.27906,1370.5552,31.749428,556.41327,28.30821,174.93008,11.8301,168.86034,9.050712,186.89818,6.665163,109.2245,-1.5190729,117.36987,5.016772,161.53232,0.9531361,91.78796,-12.141783,55.700474,0.21015969,45.63107,-6.011477,48.5791,1.8463663,48.284245,-3.5769327,33.8258,-1.2471658,36.944614,-11.216308,31.295067,-7.1299157,55.53908,-4.1899323,33.687996,-2.5124602,20.921621,00
00.00882.wav,40000,0.30404553,0.09055365,0.044263832,0.0005704276,1948.4685094482977,960066.4968811536,2334.10549033995,412151.4286880131,4106.3120524088545,4871058.639535267,0.0721729419849537,0.004775887526398,3.234129e-07,0.0019221224,103.359375,-265.7773,7632.3184,120.17384,1758.2479,5.773596,462.56287,4.004098,111.72801,4.6412687,185.65016,-11.263057,94.50953,-9.891862,89.30873,-6.530567,97.01792,-4.889861,77.02774,2.5686634,86.39278,6.727295,96.422455,-1.3897719,126.39842,-5.99551,134.68585,-1.8871471,51.427742,-14.22948,56.034615,0.76070815,65.52328,-8.346806,35.221024,-9.612807,116.38794,-3.0022357,55.012314,-8.215803,75.45521,00
00.00128.wav,40000,0.3362504,0.08942998,0.2347481,0.0027239632,2439.501218269105,632996.4860570476,2758.3896989144496,188343.1882939632,5586.07177734375,3225100.976228714,0.0996251989293981,0.0027801888663991,-2.7983157e-05,0.036724728,57.421875,-44.772198,1654.8944,89.98031,585.9048,19.066343,423.0726,25.565561,130.39291,11.347412,164.98119,5.2527356,142.27989,5.682266,52.76246,5.930585,36.820206,-1.4437848,57.59365,6.7007513,37.33927,-9.830751,33.145195,-1.5806761,23.460901,-5.8900824,47.552147,-0.124264754,56.221386,-8.657403,57.697403,0.51951844,53.26478,-1.0276116,90.40739,3.1311312,50.9579,3.13654,76.956215,6.341158,95.13149,00
00.00896.wav,40000,0.29903686,0.083428055,0.2762173,0.005372879,2414.7959657637653,672603.4539678954,2602.70240710023,264682.6476695145,5365.7053629557295,3583314.401431837,0.1012618453414351,0.0016799382661023,0.0012631746,0.039754312,95.703125,-25.181112,3875.331,89.18736,783.12616,11.45866,571.768,29.89225,282.88617,1.8317728,159.96927,-4.396502,129.24733,-4.928949,142.89539,1.0667201,90.37424,-5.6916766,84.56212,10.777173,137.81299,6.926978,132.38219,6.3304405,143.26399,0.97664744,75.90067,-4.3730893,59.50544,-7.8421264,101.35553,2.2180808,53.00878,0.48455167,72.34864,2.5884192,30.824644,-2.676488,92.06915,5.4531655,68.262596,00
00.00658.wav,40000,0.31254676,0.09122512,0.25453168,0.003970167,2192.5569542882677,775457.9649606986,2605.481090539753,220889.07209707444,5001.1362711588545,4210062.156219242,0.0747251157407407,0.0022526380129475,0.00023111806,0.037532654,86.1328125,-55.55261,1756.1946,99.69616,987.6066,21.839193,245.29652,18.14927,145.74277,4.848773,111.042465,8.71155,64.03993,-7.688614,76.214554,1.0187131,90.15549,-11.294188,45.791893,0.8718974,82.91531,-7.606669,59.85124,-3.013933,47.140526,-5.7286396,70.188095,-2.5130606,36.5085,-7.9997597,35.428802,-3.5531237,47.77029,-4.087098,32.27469,0.5191342,42.689682,0.50826925,29.723951,5.0106816,73.66865,00
00.00880.wav,40000,0.29784992,0.09314488,0.23098806,0.002856849,2146.8992400482703,304345.9534487863,2090.6410753702926,165527.31679480145,4225.093587239583,1195143.3724992806,0.1143663194444444,0.0012702117731541,-4.1496855e-06,0.03992773,198.76802884615384,-48.04749,758.5719,98.59623,381.45175,-32.712193,457.38556,23.652287,130.59032,-0.7248192,162.7042,15.25285,167.89967,7.8793936,165.82855,-2.0603278,74.76392,0.06600373,65.02897,10.272871,62.57801,-1.321641,90.77888,-0.17182301,66.16758,3.43913,55.409576,3.6787047,79.475136,6.189156,107.68724,7.0661216,88.52242,-11.265237,176.0625,-5.216516,65.735794,-10.833398,94.32997,3.1090682,141.38174,00
00.00894.wav,40000,0.39623603,0.09682332,0.26421362,0.010635813,2688.1121684714376,1317952.2595619692,2644.225014561967,284747.4001709376,5642.0481363932295,4945912.301017799,0.1270932798032407,0.0053776217872386,-0.00016390404,0.03170256,95.703125,-49.544678,5276.8384,76.63529,1657.5667,8.051501,1080.9467,11.149457,198.67575,-3.2415302,335.6016,7.376193,257.6532,2.0999513,332.2315,-8.197459,141.97217,-2.7603612,164.84041,7.016111,181.05878,-5.646246,133.19452,-0.24192083,174.65947,0.5054044,121.81416,-0.43080083,120.02628,6.30613,125.574135,4.252027,154.76746,-0.26523817,146.71269,0.88663477,163.53056,-7.4775887,150.55733,-0.31525886,165.03105,00
00.00102.wav,40000,0.18249907,0.08234523,0.050224453,0.0016732895,1624.4748552168423,643781.0978735219,1754.1694227998803,378385.23266118194,3233.5693359375,3190264.956951142,0.0689493815104166,0.0031283052155265,-0.00012296453,0.004006538,89.10290948275862,-290.45816,4138.6304,119.29121,908.87744,-32.67977,873.2759,10.867217,191.82922,-6.1412444,175.61208,-21.451633,51.941025,-9.834966,74.55234,-9.96488,56.794262,-8.137396,60.08147,-3.090922,123.940125,-12.699568,121.76061,0.6960075,78.325226,-3.9501128,59.787914,-4.693116,34.031208,-6.0819244,31.180876,-5.1770964,71.52979,-1.0684273,52.1687,0.8059906,71.196785,-0.9396094,50.194473,0.8976051,25.366161,00
00.00664.wav,40000,0.31099394,0.09578388,0.17406546,0.0030771787,2989.91054794966,867601.1041422131,3021.04548397637,96877.0434388085,6870.3379313151045,1475948.827936211,0.112964771412037,0.0073948030772686,-3.834331e-06,0.024522897,99.38401442307692,-94.7327,1990.5747,62.30174,627.3195,28.230965,312.09534,23.243362,282.82224,4.4554763,212.82303,10.998137,77.041664,-1.122583,63.588142,7.0427833,122.33955,-7.430932,54.814816,4.8171124,85.62305,-5.177329,72.22306,2.2705195,97.52116,-0.46426746,57.08674,2.378107,42.24651,3.71439,56.64359,4.6722374,44.217667,-5.1475196,27.501497,1.4744349,39.194744,-7.669125,36.56929,-2.7181368,70.50533,00
00.00670.wav,40000,0.38531652,0.0890341,0.11006609,0.00011405029,3066.771348014556,750494.3743163099,3000.4156833423704,60023.62574018659,6903.7343343098955,1554444.0021355536,0.1256510416666666,0.0058948441788002,2.4921379e-05,0.007850176,92.28515625,-101.21416,1484.1505,63.5118,903.0206,19.156214,264.26883,18.736046,267.0861,3.3301833,150.69655,1.3921463,180.46883,3.736945,118.47025,0.15102556,77.828995,-8.311647,95.02251,1.0188563,189.1615,-8.191912,49.36175,3.4839692,52.49063,-3.9045594,73.82211,-3.0899565,68.46909,-6.4969525,48.3189,-5.566665,44.46774,-11.846636,36.313923,-8.7506895,38.79851,-8.901217,30.42588,1.173492,57.613335,00
00.00116.wav,40000,0.40584368,0.066229664,0.21883571,0.0009830655,2445.871395294439,79960.5902065716,2488.9747017153927,33024.43466933988,5006.1208089192705,516796.2384958648,0.1194616247106481,0.0005434272997336,2.5607258e-06,0.033052675,172.265625,-9.938226,544.0997,85.68407,150.20047,-9.404644,67.57266,32.750767,39.707764,1.3484861,26.781372,3.835345,31.843687,2.9619808,44.12758,3.7128098,39.73953,7.1076365,47.388306,6.7919607,31.878056,-5.037685,35.07004,10.072497,43.229664,3.9725173,30.976856,3.576825,24.35438,-4.137421,25.946218,-0.51157445,24.288692,-1.7845008,16.668764,6.6722455,31.101305,2.0892642,42.916897,4.4952,43.89834,00
